uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"f62761c5-5c34-4f66-ae11-0dfadbb87d05","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04247",,"ok","single bole tree","Live, insect damaged",14.4,125,"noChange",10.9,,,,4.8,3.4,"Partially shaded",,,,,,,,,,,,,,"Insect damage in crown. Some dead branches in crown.","0000-0003-1933-3182","0000-0002-6525-9051","3bb86df7-e009-4393-971f-d7322a116300",
"81ca4fd8-6d29-4bb8-b75d-b368783ee09f","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.10020","1","tagRemoved","sapling","No longer qualifies",,,"noChange",,,,,,,,,0.9,10,,,,,,,,,,,"Dead individual. Death possibly caused by hemlock woolly adelgid. Will not qualify in future.","0000-0001-6073-9358","0000-0001-9529-4416","84696f9e-1350-4ca6-9675-426e4582108a",
"bfc7ee84-62d4-4598-9870-6f1242ee731f","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04270",,"ok","single bole tree","Live",11.4,127,"noChange",6.3,,,,2.9,2.1,"Mostly shaded",,,,,,,,,,,,,,"Scars on bole from missing branches.","0000-0003-1933-3182","0000-0002-6525-9051","b6f53618-bf2e-4891-9b4a-15ec1164b296",
"0f3e9803-3dc1-45dd-9ba5-f47bd6d943e9","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04014","1","ok","small shrub","Live, physically damaged",,,"noChange",1.5,0.6,,,0.7,0.5,"Full shade","ellipsoid or sphere",1.1,10,,,,,,,,,,,"Some dead branches in crown unknown cause.","0000-0003-1933-3182","0000-0002-6525-9051","e696c545-1144-49f4-aa42-40207e6096a4",
"2b3efad1-6ba3-4f27-9f32-2ed1d58389e8","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04255",,"ok","single bole tree","Live",22.1,130,"noChange",14.0,,,,6.1,4.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","a861f0a0-4e10-4e9f-9923-b754eff5b66f",
"5d279f79-e0c9-4718-922d-c5baf60e3d78","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03946",,"ok","single bole tree","Live, insect damaged",12.5,124,"noChange",9.6,,,,5.1,4.7,"Full shade",,,,,,,,,,,,,,"Crown damaged by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","0a55ec9b-61d7-4615-9c79-c13c32a5f439",
"eac44307-4c48-4717-ab69-09dbe8e4fe6c","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.10098","1","ok",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Primary stem downed. Unknown cause of death. Secondary stem may qualify in future.","0000-0001-6073-9358","0000-0001-9529-4416","1112218a-ee14-4013-9b87-e659dde08cb6",
"31c5cc45-6e5d-4581-b2ad-bdf0324513d7","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03971",,"ok","single bole tree","Live, insect damaged",18.3,130,"noChange",14.7,,,,6.9,6.3,"Partially shaded",,,,,,,,,,,,,,"Crown damaged by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","4c077339-d8e0-45cb-92e5-d5f34a99e107",
"9d8c8cea-29ee-4579-957b-d5c392c72059","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03673","1","ok","sapling","Standing dead",,,"noChange",1.5,,,,,,"Full shade",,1.8,10,,,,,,,,,,,"Death possibly due to hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","e77eb26c-170a-4a94-be69-a23343fb8e11",
"c1542026-a4c6-4f52-af1e-b293f71d718f","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04046","1","ok","single shrub","Live",2.2,130,"noChange",1.4,1.0,,,1.4,1.3,"Full shade","ellipsoid or sphere",2.5,10,,,,,,,,,,,"Growing decumbantly.","0000-0003-1933-3182","0000-0002-6525-9051","17bc7fc3-cca2-4fdb-84d4-421deef2f016",
